country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Gīlān,Kuchik Gul,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 138 hours ago,rankings.php?subregion=per,,$315 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=54430,,,,Good,,
DonateLandss,JustAFakee,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 103 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=54479,,,,Good,,
Vocaloind,Fafel,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 103 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=54482,,,,Good,,
Waiwud Iwanem,Hasaki Enkou,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 28 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=54484,,,,Good,,
Sarpsh,Clipes,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 103 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=54485,,,,Good,,
Skhrimm,Ept24I5,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 23 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=54756,,,,Good,,
Kutlesh,Kutlesh,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 52 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=54847,,,,Good,,
Planistan,YouDontGetToBringFriends,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 118 hours ago,rankings.php?subregion=eaf,,$315 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,None,http://blocgame.com/stats.php?id=54874,,,,Good,,
Gruys,Urak Harban,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 32 hours ago,rankings.php?subregion=saf,,$315 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=54913,,,,Good,,
Lain,Red Terror,,14k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 5 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=54938,,,,Good,,
Hof'Koursh,TheGoodDoctor,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 46 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=55002,,,,Good,,
Triara,laffydecious,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 116 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=55199,,,,Good,,
Jevgeniumland,Jevgenerus,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 2 hours ago,rankings.php?subregion=saf,,$315 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=55289,,,,Good,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 20 hours ago,rankings.php?subregion=atl,The High Council,$315 million,alliancestats.php?allianceid=2039,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=55410,,,,Good,,
Istanland,Supreme Leader Tom,,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 24 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=55749,,,,Good,,
Crandor,Merrlock,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Elite,last online 2 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=55760,1 Mbbl,,,Good,,1 Mbbl per month
Englolia,Mcripfist,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 165 hours ago,rankings.php?subregion=eaf,,$315 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,None,http://blocgame.com/stats.php?id=55796,,,,Good,,
Volkssturm,Wilhelm Keitel,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 112 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=55804,,,,Good,,
Ilonia,Indigo Blues,,3k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 66 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=55914,,,,Good,,
Cena Nation WWE,John Cena of WWE,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 115 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=55959,,,,Good,,
Yugoslothia,Yugoslothia,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,online now,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=55968,2 Mbbl,,,Good,,2 Mbbl per month
Bielmasa,Gabriel Masa,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 159 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=56012,,,,Good,,
Pathos,Hope,,8k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 24 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=56155,,,,Good,,
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=2064,20k active personnel,0 ships,First World War surplus,$315 million,Standard,online now,rankings.php?subregion=chi,SPQR,$315 million,alliancestats.php?allianceid=2064,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=56203,1 Mbbl,,,Good,,1 Mbbl per month
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=2049,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 8 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$315 million,alliancestats.php?allianceid=2049,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=57005,,,,Good,,
Savarnia,Kxxvc,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 173 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=57059,,,,Good,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 13 hours ago,rankings.php?subregion=pac,The High Council,$315 million,alliancestats.php?allianceid=2039,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=57066,1 Mbbl,,,Good,,1 Mbbl per month
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 22 hours ago,rankings.php?subregion=ind,The High Council,$315 million,alliancestats.php?allianceid=2039,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=57146,,,,Good,,
Markoviakia,Luako,,11k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 10 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=57239,,,,Normal,,
Esboslavia,Swatbot26,,11k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 26 hours ago,rankings.php?subregion=car,,$315 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=57376,,,,Good,,
Lyon,Corpsegrinder,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 37 hours ago,rankings.php?subregion=gra,,$315 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=57382,,,,Good,,
Arborea,Arbus,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 33 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=57767,,,,Good,,
Seattle,supercurt37,,18k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 62 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=57842,,,,Good,,
Skywalker,War Raven,http://blocgame.com/alliancestats.php?allianceid=2059,25k active personnel,0 ships,First World War surplus,$315 million,Elite,last online 20 hours ago,rankings.php?subregion=mes,The United Nations,$315 million,alliancestats.php?allianceid=2059,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=57844,4 Mbbl,,,Good,,4 Mbbl per month
New Palestina,MacK0797,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 24 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=58215,,,,Good,,
Jeldestia,VinnieVlad,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 32 hours ago,rankings.php?subregion=ind,,$315 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=58355,,,,Good,,
Zorlockian,Zorlocka,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 121 hours ago,rankings.php?subregion=per,,$315 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=58422,,,,Good,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=2049,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 14 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$315 million,alliancestats.php?allianceid=2049,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=58470,1 Mbbl,,,Good,,1 Mbbl per month
Hejaaz,Umar,,14k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 7 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=58497,,,,Good,,
Azteca,Jakjon09,,6k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 63 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=58499,,,,Good,,
Holy Mountain,Archbishop de Lusignan,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 165 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=58666,,,,Good,,
kabdy,NitroBAY,,33k active personnel,0 ships,First World War surplus,$315 million,Good,last online 5 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=58731,2993 Mbbl,,,Good,7 Hundred Tons per month,6 Mbbl per month
Kuviere,Jaywynne,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 166 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=58755,,,,Good,,
gratagula,w2e2w2e2,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 99 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=58756,,,,Good,,
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,$315 million,Elite,online now,rankings.php?subregion=con,Brotherhood of Zion,$315 million,alliancestats.php?allianceid=2048,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=58784,,,,Normal,,
Tendo,Takehiro,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 44 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=58802,,,,Good,,
Nofuksgiven,Zippy,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,online now,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=58858,,,,Good,,
Galilee,lover of joy,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 118 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=58944,,,,Good,,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$315 million,Elite,online now,rankings.php?subregion=pac,The High Council,$315 million,alliancestats.php?allianceid=2039,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=58961,1 Mbbl,,,Good,,1 Mbbl per month
Azoria,Emperor Azor,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 111 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=59005,,,,Good,,
Basilica,Queen Cynthia,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 11 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=59008,,,,Good,,
Fastistan 2.0,St. Sanic,,20k active personnel,0 ships,Finest of the 19th century,$315 million,Standard,last online 37 hours ago,rankings.php?subregion=gui,,$315 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,None,http://blocgame.com/stats.php?id=59029,,,,Good,,
