country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
PolskaNowa,Mieszko,,26k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 113 hours ago,rankings.php?subregion=saf,,$287 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61432,,
Bluegene/Q,ChevalierCavac,,43k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$304 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61506,2940 Mbbl,
jugane,nosra,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 201 hours ago,rankings.php?subregion=chi,,$301 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61311,,
lanun selatan,arjuna durhaka,,35k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Good,online now,rankings.php?subregion=ind,,$299 million,,East Indies,,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,18168 km 2,http://blocgame.com/stats.php?id=61392,405 Mbbl,
Shining Sun,Wladyslaw Gomulka,,18k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 12 hours ago,rankings.php?subregion=saf,,$310 million,,Southern Africa,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61511,68 Mbbl,
Europe,Aka99,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 34 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61512,435 Mbbl,
New-Alexland,Alex B.,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403037 hours ago,rankings.php?subregion=car,,$300 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61513,,
New Vilnius,Żeligowski,,39k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=pac,,$374 million,,Pacific Rim,Plentiful,None,,http://blocgame.com/rankings.php?subregion=pac,22268 km 2,http://blocgame.com/stats.php?id=61514,214 Mbbl,
Americka,Austin Snell,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 32 hours ago,rankings.php?subregion=waf,,$310 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61517,320 Mbbl,
Pawulonia,Janusz Pawlacz X,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403037 hours ago,rankings.php?subregion=ama,,$300 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61518,,
Wodzis�aw,Tomasso Tercha,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 32 hours ago,rankings.php?subregion=atl,,$311 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61519,,
Lixia,Dave Hunter,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61520,3326 Mbbl,
reggie le edgy,Floy_Roy,,21k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=mes,,$311 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,19800 km 2,http://blocgame.com/stats.php?id=61522,2294 Mbbl,
Black Africa,Rebel44,,30k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 19 hours ago,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61523,78 Mbbl,
Stuleja,Płetwonurkov,,18k active personnel,0 ships,First World War surplus,Questionable,None,Standard,last online 4 hours ago,rankings.php?subregion=saf,,$311 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61524,342 Mbbl,
Baxter,cvick,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61525,,
The Free Lands,GreatestKingLeader,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 25 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61526,,
2 chainz,Yeannet Sebastian,http://blocgame.com/alliancestats.php?allianceid=1555,39k active personnel,1 ships,Finest of the 19th century,Good,2 factories,Good,last online 5 hours ago,rankings.php?subregion=gui,Legends,$308 million,alliancestats.php?allianceid=1555,Guinea,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=gui,20398 km 2,http://blocgame.com/stats.php?id=61473,,
Jokobeland,TheMaxim,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 201 hours ago,rankings.php?subregion=car,,$296 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61312,,
The Covenent,Benyboy3000,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 143 hours ago,rankings.php?subregion=chi,,$294 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61393,,
Reborn Prussia,Erik Schmidt,,8k active personnel,0 ships,Second World War surplus,Normal,None,Undisciplined Rabble,last online 55 hours ago,rankings.php?subregion=gra,,$293 million,,Gran Colombia,Untapped,Mediocre,1 Tons,http://blocgame.com/rankings.php?subregion=gra,27780 km 2,http://blocgame.com/stats.php?id=60026,,
Zach-Way,Zach-Way,http://blocgame.com/alliancestats.php?allianceid=1951,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 198 hours ago,rankings.php?subregion=sea,MURD3R T3AM,$293 million,alliancestats.php?allianceid=1951,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61315,72 Mbbl,
Nexustania,Rodger Ankle,,51k active personnel,0 ships,Second World War surplus,Good,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$314 million,,Mesopotamia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,16734 km 2,http://blocgame.com/stats.php?id=61345,,
Boner Condoner,Lightforce,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 73 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$287 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,8217 km 2,http://blocgame.com/stats.php?id=58661,,
Demedicis,DEPRINCIPATIBUS,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 159 hours ago,rankings.php?subregion=mes,,$283 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61363,,
Nation Of Peace,Jesse,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 1 hours ago,rankings.php?subregion=ara,,$268 million,,Arabia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61212,7404 Mbbl,
The Starian,Herobrine2705,,20k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 172 hours ago,rankings.php?subregion=mes,,$276 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61347,,
Klondike,CooLerThanU0701,,8k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 76 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=54056,330 Mbbl,
Syafura,SyafuraNET,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 210 hours ago,rankings.php?subregion=sub,,$283 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,16335 km 2,http://blocgame.com/stats.php?id=61299,,
Zanosis,Tomlad747,,8k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 109 hours ago,rankings.php?subregion=saf,,$280 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,16172 km 2,http://blocgame.com/stats.php?id=61375,,
Bakartha,mattcraw15,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 176 hours ago,rankings.php?subregion=pac,,$279 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61340,,
Tlacayotl,Tlixoatl,,5k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 154 hours ago,rankings.php?subregion=mex,,$280 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,16172 km 2,http://blocgame.com/stats.php?id=61379,,
Radaj,Jobobopanopocus,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 151 hours ago,rankings.php?subregion=chi,,$279 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61322,,
vladindev,angusholliday1,,5k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 179 hours ago,rankings.php?subregion=chi,,$275 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61335,,
MediFelizinis,Tranyiszkov,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 174 hours ago,rankings.php?subregion=ama,,$251 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61341,,
KERIS EMAS,General Malaya,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 209 hours ago,rankings.php?subregion=sea,,$279 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61301,,
Exievess,Exievess,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 205 hours ago,rankings.php?subregion=waf,,$279 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61305,,
amilli,hvzni,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 192 hours ago,rankings.php?subregion=ind,,$279 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61325,,
BurritoLand,Jose Remires,,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 61 hours ago,rankings.php?subregion=mex,,$279 million,,Mesoamerica,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mex,20103 km 2,http://blocgame.com/stats.php?id=58734,,
Lang buana,Lt.tycoono,,36k active personnel,0 ships,First World War surplus,Pariah,1 factory,Good,last online 16 hours ago,rankings.php?subregion=ind,,$277 million,,East Indies,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ind,20030 km 2,http://blocgame.com/stats.php?id=61336,,
Minahasa,Sumual,,19k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 160 hours ago,rankings.php?subregion=ind,,$275 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61360,256 Mbbl,
jelow,maker111,,3k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=atl,,$278 million,,Atlas,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=atl,15834 km 2,http://blocgame.com/stats.php?id=61073,,
Krea,Conner Slayer,http://blocgame.com/alliancestats.php?allianceid=1956,15k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 155 hours ago,rankings.php?subregion=chi,Union Alliance,$276 million,alliancestats.php?allianceid=1956,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61378,,
Ak47,Power Junta,,20k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 68 hours ago,rankings.php?subregion=ind,,$237 million,,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,22786 km 2,http://blocgame.com/stats.php?id=61394,1 Mbbl,
"Valve, Steam",Lord Gaben,,2k active personnel,0 ships,First World War surplus,Questionable,None,Standard,last online 207 hours ago,rankings.php?subregion=car,,$276 million,,Caribbean,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=57629,,
Kataphrakt,JuuzouXIII,,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,rankings.php?subregion=pac,,$294 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61246,69 Mbbl,
liberty land,aula1,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 152 hours ago,rankings.php?subregion=car,,$240 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61383,,
Yabish,YaBish,,6k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 78 hours ago,rankings.php?subregion=pac,,$282 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=61476,,
kalee,killer803,,2k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=per,,$267 million,,Persia,,None,,http://blocgame.com/rankings.php?subregion=per,19100 km 2,http://blocgame.com/stats.php?id=61065,,
Myth,MythGod,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 202 hours ago,rankings.php?subregion=mex,,$268 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,16172 km 2,http://blocgame.com/stats.php?id=61308,,
Mordvinia,Gibi,http://blocgame.com/alliancestats.php?allianceid=1948,4k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 134 hours ago,rankings.php?subregion=sub,The Mordvinian Union,$260 million,alliancestats.php?allianceid=1948,The Subcontinent,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sub,19212 km 2,http://blocgame.com/stats.php?id=61239,,
Hajal,Haile,,6k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 37 hours ago,rankings.php?subregion=ara,,$281 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61457,2999 Mbbl,
Schritzo,Daniel Payne,,34k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 155 hours ago,rankings.php?subregion=congo,,$270 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61277,,
aaaaaasssssssss,aaaaaasssssssss,,4k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 164 hours ago,rankings.php?subregion=chi,,$259 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61332,,
Jewishproud,canihelpu,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 123 hours ago,rankings.php?subregion=ara,,$256 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61416,1349 Mbbl,
