country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,0 ships,First World War surplus,None,Elite,last online 14 hours ago,rankings.php?subregion=con,Che Guevara League,$1093 million,alliancestats.php?allianceid=1386,Southern Cone,,None,http://blocgame.com/rankings.php?subregion=con,11120 km 2,http://blocgame.com/stats.php?id=60349,,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,59k active personnel,0 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=pac,Asian Alliance,$1241 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,37089 km 2,http://blocgame.com/stats.php?id=61115,,,
NONG\\\'S,emjayking,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 46 hours ago,rankings.php?subregion=ama,The High Council,$1312 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,19800 km 2,http://blocgame.com/stats.php?id=60232,,,
Mother America,Benners88,http://blocgame.com/alliancestats.php?allianceid=1595,31k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 49 hours ago,rankings.php?subregion=car,The High Council,$1357 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60243,,,
Anak Abah,kakamin95,http://blocgame.com/alliancestats.php?allianceid=1952,13k active personnel,0 ships,First World War surplus,1 factory,Good,last online 4 hours ago,rankings.php?subregion=ind,The Eastern Sea,$933 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,17613 km 2,http://blocgame.com/stats.php?id=60483,234 Mbbl,,
Maicopia,Maycee,http://blocgame.com/alliancestats.php?allianceid=1875,23k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 50 hours ago,rankings.php?subregion=pac,The Triad,$1127 million,alliancestats.php?allianceid=1875,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=60299,24 Mbbl,,
Krovator Land,Kassim Fuentes,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,1 ships,First World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,The High Council,$1623 million,alliancestats.php?allianceid=1595,Caribbean,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=car,31110 km 2,http://blocgame.com/stats.php?id=60722,,,
Rommage,aliebe0,,10k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 210 hours ago,rankings.php?subregion=pac,,$1278 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,13610 km 2,http://blocgame.com/stats.php?id=60589,129 Mbbl,,
Giant Mechs,OiledDNA,http://blocgame.com/alliancestats.php?allianceid=1418,20k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=pac,Asian Alliance,$1341 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,22984 km 2,http://blocgame.com/stats.php?id=60735,313 Mbbl,,
Suntat,lordhackers,http://blocgame.com/alliancestats.php?allianceid=1418,8k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 36 hours ago,rankings.php?subregion=sea,Asian Alliance,$1170 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,10575 km 2,http://blocgame.com/stats.php?id=60546,136 Mbbl,,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 30 hours ago,rankings.php?subregion=eaf,African Socialism,$1291 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,,,
kaptencheras,kaptencheras,http://blocgame.com/alliancestats.php?allianceid=1595,39k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 47 hours ago,rankings.php?subregion=ind,The High Council,$1361 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19406 km 2,http://blocgame.com/stats.php?id=60571,721 Mbbl,,
Malayo,Syafiq_mohd,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,2 ships,Second World War surplus,2 factories,Standard,last online 35 hours ago,rankings.php?subregion=ind,ASEANG,$1308 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24035 km 2,http://blocgame.com/stats.php?id=60631,,,1 Tons
Hitlerwasright,Louis C Cuck,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,13 ships,Second World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$1080 million,alliancestats.php?allianceid=1580,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,11674 km 2,http://blocgame.com/stats.php?id=59621,2749 Mbbl,,
.Cows.,Cow_Master,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 125 hours ago,rankings.php?subregion=ara,Inter/pol/,$1322 million,alliancestats.php?allianceid=1644,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60068,,,
United Arab,King Punta Cana,http://blocgame.com/alliancestats.php?allianceid=1904,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ara,A.S.S,$1001 million,alliancestats.php?allianceid=1904,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,20395 km 2,http://blocgame.com/stats.php?id=60407,7403 Mbbl,,
Janograd,Jano the first,,8k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 72 hours ago,rankings.php?subregion=saf,,$899 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,11325 km 2,http://blocgame.com/stats.php?id=60205,,,
The Jar,Mr.Pickles,http://blocgame.com/alliancestats.php?allianceid=1382,40k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=gui,Non-Aligned Movement,$1277 million,alliancestats.php?allianceid=1382,Guinea,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,20802 km 2,http://blocgame.com/stats.php?id=60355,,,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=ind,ASEANG,$1270 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,,,
Huangdi,Xian W�ng,,79k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=chi,,$1210 million,,China,Plentiful,Small,http://blocgame.com/rankings.php?subregion=chi,11152 km 2,http://blocgame.com/stats.php?id=59776,170 Mbbl,,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,71k active personnel,2 ships,First World War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,ASEANG,$1193 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,2 factories,Good,last online 28 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1136 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,,
malapetaka,bolawei9,,12k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 43 hours ago,rankings.php?subregion=ind,,$1307 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60813,13 Mbbl,,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,0 ships,First World War surplus,3 factories,Poor,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1220 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,90 Mbbl,,
Mortar Head,Caffan,http://blocgame.com/alliancestats.php?allianceid=1899,21k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=pac,ASEANG,$1255 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=60583,,,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,56k active personnel,3 ships,Second World War surplus,4 factories,Good,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1125 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,,,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,44k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$1283 million,alliancestats.php?allianceid=1595,Indochina,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,29852 km 2,http://blocgame.com/stats.php?id=60796,437 Mbbl,,
awanghitam,awanghitam,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$815 million,alliancestats.php?allianceid=1595,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,19049 km 2,http://blocgame.com/stats.php?id=60739,69 Mbbl,,
Apokalyptom,Luakoo,,5k active personnel,0 ships,Korean War surplus,None,Undisciplined Rabble,last online 200 hours ago,rankings.php?subregion=pac,,$989 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,1560 km 2,http://blocgame.com/stats.php?id=58585,,,
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$1145 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20300 km 2,http://blocgame.com/stats.php?id=60448,,,
Buchepalia,ubiqa,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,3 factories,Good,last online 7 hours ago,rankings.php?subregion=sub,ASEANG,$1057 million,alliancestats.php?allianceid=1899,The Subcontinent,Depleted,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60734,126 Mbbl,,
Teganu,awangTranung,,16k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 12 hours ago,rankings.php?subregion=ind,,$1071 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13477 km 2,http://blocgame.com/stats.php?id=60668,,,
Shrewsbury,General Corbyn,http://blocgame.com/alliancestats.php?allianceid=1907,20k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 225 hours ago,rankings.php?subregion=gra,Squirtle,$1023 million,alliancestats.php?allianceid=1907,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,13477 km 2,http://blocgame.com/stats.php?id=60498,,,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,246k active personnel,15 ships,Persian Gulf War surplus,6 factories,Undisciplined Rabble,last online 43 hours ago,rankings.php?subregion=egy,BAMF,$896 million,alliancestats.php?allianceid=1393,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,55667 km 2,http://blocgame.com/stats.php?id=54938,,,
Hajoki,Makao,,3k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=atl,,$1258 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16011 km 2,http://blocgame.com/stats.php?id=60093,,,
Meeses & Geeses,Gaby,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 151 hours ago,rankings.php?subregion=ara,BAMF,$968 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,12709 km 2,http://blocgame.com/stats.php?id=58187,,,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,47k active personnel,6 ships,Vietnam War surplus,4 factories,Good,last online 11 hours ago,rankings.php?subregion=chi,BAMF,$991 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,333 Mbbl,,
NEMOSFLUFFY,NEMOISFLUFFY,http://blocgame.com/alliancestats.php?allianceid=1644,52k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 27 hours ago,rankings.php?subregion=pac,Inter/pol/,$973 million,alliancestats.php?allianceid=1644,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,13210 km 2,http://blocgame.com/stats.php?id=59908,,,
Infernistan,Inferno JR,http://blocgame.com/alliancestats.php?allianceid=1932,20k active personnel,0 ships,First World War surplus,1 factory,Good,last online 3 hours ago,rankings.php?subregion=egy,African Socialism,$1172 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,20303 km 2,http://blocgame.com/stats.php?id=60304,,,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=mes,The Axis Of Evil,$1301 million,alliancestats.php?allianceid=1924,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,,,
Johore,Izuddin,,26k active personnel,0 ships,First World War surplus,1 factory,Good,last online 14 hours ago,rankings.php?subregion=sea,,$1021 million,,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=60455,,,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ind,Walawalawala,$1151 million,alliancestats.php?allianceid=1923,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,125 Mbbl,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Second World War surplus,3 factories,Standard,last online 35 hours ago,rankings.php?subregion=mes,SPQR,$1020 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,28926 km 2,http://blocgame.com/stats.php?id=59854,,,
Azhar,MadokF,http://blocgame.com/alliancestats.php?allianceid=1908,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 156 hours ago,rankings.php?subregion=ara,kawan kawan,$1194 million,alliancestats.php?allianceid=1908,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,15855 km 2,http://blocgame.com/stats.php?id=60781,4140 Mbbl,,
RawMaterials,CBebbs01,,14k active personnel,0 ships,First World War surplus,None,Standard,last online 102 hours ago,rankings.php?subregion=pac,,$1177 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13614 km 2,http://blocgame.com/stats.php?id=60723,,,
