country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,2 ships,Almost Modern,Gandhi-like,7 factories,Poor,last online 13 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$5843 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,144k active personnel,16 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$5825 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,194k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 31 hours ago,rankings.php?subregion=sub,Inter/pol/,$5816 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,22 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Nod,$5805 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,5%
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,341k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$5779 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,100286 km 2,http://blocgame.com/stats.php?id=58004,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,77k active personnel,4 ships,Vietnam War surplus,Normal,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,The High Council,$5760 million,alliancestats.php?allianceid=1595,Gran Colombia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=gra,12984 km 2,http://blocgame.com/stats.php?id=56997,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Standard,last online 21 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5699 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,5%
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=mex,The High Council,$5686 million,alliancestats.php?allianceid=1595,Mesoamerica,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=mex,20490 km 2,http://blocgame.com/stats.php?id=58997,263 Mbbl,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,337k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,online now,rankings.php?subregion=pac,Non-Aligned Movement,$5685 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,183k active personnel,12 ships,Vietnam War surplus,Gandhi-like,8 factories,Good,last online 12 hours ago,rankings.php?subregion=pac,Inter/pol/,$5677 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,85 Mbbl,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1595,278k active personnel,11 ships,Almost Modern,Nice,11 factories,Standard,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$5670 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,122k active personnel,9 ships,Second World War surplus,Gandhi-like,6 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,BAMF,$5642 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,538 Mbbl,5%
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,143k active personnel,15 ships,Korean War surplus,Angelic,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Inter/pol/,$5614 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,31047 km 2,http://blocgame.com/stats.php?id=59513,491 Mbbl,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,Questionable,3 factories,Elite,online now,rankings.php?subregion=chi,The High Council,$5595 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,51 ships,Advanced,Gandhi-like,15 factories,Standard,online now,rankings.php?subregion=mes,BAMF,$5587 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,17 Tons,http://blocgame.com/rankings.php?subregion=mes,88283 km 2,http://blocgame.com/stats.php?id=39062,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,5 ships,Korean War surplus,Mad Dog,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,BAMF,$5584 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,83k active personnel,6 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 3 hours ago,rankings.php?subregion=gui,The Federal Colonies,$5569 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=gui,51679 km 2,http://blocgame.com/stats.php?id=59387,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,5k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,rankings.php?subregion=mex,The Federal Colonies,$5558 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mex,27196 km 2,http://blocgame.com/stats.php?id=59585,331 Mbbl,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,13k active personnel,18 ships,First World War surplus,Gandhi-like,4 factories,Elite,last online 62 hours ago,rankings.php?subregion=ara,BAMF,$5486 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,27089 km 2,http://blocgame.com/stats.php?id=59636,3593 Mbbl,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5447 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,107k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 64 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5439 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,411k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Elite,last online 9 hours ago,rankings.php?subregion=egy,Inter/pol/,$5417 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,15 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,The High Council,$5412 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 76 hours ago,rankings.php?subregion=ind,ASEANG,$5412 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,139k active personnel,11 ships,Vietnam War surplus,Gandhi-like,16 factories,Elite,last online 2 hours ago,rankings.php?subregion=sub,BAMF,$5409 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,80242 km 2,http://blocgame.com/stats.php?id=59516,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,148k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,rankings.php?subregion=per,The High Council,$5403 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,3k active personnel,14 ships,Almost Modern,Questionable,3 factories,Good,last online 17 hours ago,rankings.php?subregion=waf,SPQR,$5331 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=waf,19428 km 2,http://blocgame.com/stats.php?id=50172,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,367k active personnel,15 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 100 hours ago,rankings.php?subregion=per,Wreckage brothers,$5326 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,84k active personnel,1 ships,Second World War surplus,Isolated,4 factories,Elite,online now,rankings.php?subregion=car,The Slave Trade,$5189 million,alliancestats.php?allianceid=1756,Caribbean,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=car,32129 km 2,http://blocgame.com/stats.php?id=58992,,5%
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,91k active personnel,49 ships,Almost Modern,Gandhi-like,11 factories,Elite,last online 15 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5188 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,114k active personnel,14 ships,Vietnam War surplus,Good,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=gui,The High Council,$5169 million,alliancestats.php?allianceid=1595,Guinea,Depleted,Large,,http://blocgame.com/rankings.php?subregion=gui,33247 km 2,http://blocgame.com/stats.php?id=59107,157 Mbbl,
Histalaxia,Sir William the First,http://blocgame.com/alliancestats.php?allianceid=1810,7k active personnel,13 ships,Persian Gulf War surplus,Questionable,4 factories,Good,last online 74 hours ago,rankings.php?subregion=pac,EUN,$5158 million,alliancestats.php?allianceid=1810,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,11531 km 2,http://blocgame.com/stats.php?id=51506,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,18k active personnel,-1 ships,Korean War surplus,Normal,3 factories,Standard,last online 2 hours ago,rankings.php?subregion=sub,The Triad,$5119 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=sub,7134 km 2,http://blocgame.com/stats.php?id=5261,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,12 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 81 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5116 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,23183 km 2,http://blocgame.com/stats.php?id=59737,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,95k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=per,Kekolutionaries,$5080 million,alliancestats.php?allianceid=1704,Persia,,Mediocre,,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1741 Mbbl,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,159k active personnel,15 ships,Vietnam War surplus,Angelic,5 factories,Standard,last online 22 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5034 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,39985 km 2,http://blocgame.com/stats.php?id=58260,4053 Mbbl,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,56k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 72 hours ago,rankings.php?subregion=saf,Inter/pol/,$4976 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,118 Mbbl,
East Black Rock,Shiro Shirogane,http://blocgame.com/alliancestats.php?allianceid=1595,91k active personnel,5 ships,First World War surplus,Gandhi-like,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$4971 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,48691 km 2,http://blocgame.com/stats.php?id=60120,,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,119k active personnel,16 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 25 hours ago,rankings.php?subregion=pac,Inter/pol/,$4915 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,19433 km 2,http://blocgame.com/stats.php?id=58225,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,209k active personnel,22 ships,Vietnam War surplus,Gandhi-like,8 factories,Good,online now,rankings.php?subregion=ama,The High Council,$4886 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,
CIRD,John Wayne Gasey,,6k active personnel,30 ships,Persian Gulf War surplus,Good,6 factories,Poor,last online 102 hours ago,rankings.php?subregion=ara,,$4873 million,,Arabia,,None,,http://blocgame.com/rankings.php?subregion=ara,34242 km 2,http://blocgame.com/stats.php?id=51022,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,98k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,SPQR,$4855 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,24775 km 2,http://blocgame.com/stats.php?id=59775,2846 Mbbl,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,88k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 34 hours ago,rankings.php?subregion=pac,SPQR,$4830 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,,
