country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,23 ships,Almost Modern,Questionable,3 factories,Undisciplined Rabble,last online 34 hours ago,rankings.php?subregion=mes,Inter/pol/,$3974 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3965 km 2,http://blocgame.com/stats.php?id=48611,,,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,5k active personnel,0 ships,Vietnam War surplus,Normal,2 factories,Undisciplined Rabble,last online 171 hours ago,rankings.php?subregion=ind,The Last Phoenix,$3963 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,4297 km 2,http://blocgame.com/stats.php?id=48601,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Angelic,2 factories,Elite,last online 42 hours ago,rankings.php?subregion=ama,The High Council,$3894 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,47k active personnel,4 ships,Korean War surplus,Nice,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,The High Council,$3890 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,29321 km 2,http://blocgame.com/stats.php?id=59416,,,
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,9k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 62 hours ago,rankings.php?subregion=car,The Federal Colonies,$3825 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,,406 Mbbl,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Standard,last online 12 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3813 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,1k active personnel,4 ships,Vietnam War surplus,Questionable,5 factories,Undisciplined Rabble,last online 114 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3810 million,alliancestats.php?allianceid=1382,Egypt,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=egy,22388 km 2,http://blocgame.com/stats.php?id=56115,,6274 Mbbl,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,39k active personnel,4 ships,Korean War surplus,Angelic,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=atl,Wreckage brothers,$3806 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,75k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 11 hours ago,rankings.php?subregion=atl,The High Council,$3783 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,26456 km 2,http://blocgame.com/stats.php?id=60186,,6257 Mbbl,5%
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,174k active personnel,51 ships,Almost Modern,Gandhi-like,15 factories,Elite,last online 2 hours ago,rankings.php?subregion=congo,BAMF,$3760 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,109473 km 2,http://blocgame.com/stats.php?id=48695,,397 Mbbl,
Elondoria,tee lyo foo,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,15 ships,Persian Gulf War surplus,Normal,8 factories,Good,last online 159 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3742 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,23159 km 2,http://blocgame.com/stats.php?id=56049,,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,162k active personnel,35 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3726 million,alliancestats.php?allianceid=1599,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,1 Tons,,
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1382,2k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 55 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$3713 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,11301 km 2,http://blocgame.com/stats.php?id=59285,,3839 Mbbl,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,The High Council,$3712 million,alliancestats.php?allianceid=1595,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,359k active personnel,27 ships,Advanced,Gandhi-like,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3703 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,97270 km 2,http://blocgame.com/stats.php?id=46519,,7802 Mbbl,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,178k active personnel,22 ships,Vietnam War surplus,Gandhi-like,6 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$3692 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,20537 km 2,http://blocgame.com/stats.php?id=56710,,,
Woschia,Lukaj,http://blocgame.com/alliancestats.php?allianceid=1382,13k active personnel,0 ships,Korean War surplus,Normal,None,Standard,last online 135 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$3673 million,alliancestats.php?allianceid=1382,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4381 km 2,http://blocgame.com/stats.php?id=55872,,,
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,11 ships,Second World War surplus,Angelic,5 factories,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=ara,Wreckage brothers,$3672 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24575 km 2,http://blocgame.com/stats.php?id=60037,,7532 Mbbl,
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,101k active personnel,7 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3652 million,alliancestats.php?allianceid=1599,Pacific Rim,,Large,http://blocgame.com/rankings.php?subregion=pac,8836 km 2,http://blocgame.com/stats.php?id=53662,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ama,The High Council,$3633 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%
ChiknNdChips,Dave O.G Miles,http://blocgame.com/alliancestats.php?allianceid=1393,284k active personnel,4 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,online now,rankings.php?subregion=chi,BAMF,$3630 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,58538 km 2,http://blocgame.com/stats.php?id=60846,,202 Mbbl,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,92k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3589 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,33k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Inter/pol/,$3578 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=mes,30050 km 2,http://blocgame.com/stats.php?id=59670,,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,335k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3574 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,81504 km 2,http://blocgame.com/stats.php?id=59593,3 Tons,6381 Mbbl,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,0 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$3573 million,alliancestats.php?allianceid=1580,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,22654 km 2,http://blocgame.com/stats.php?id=58894,,,
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,109k active personnel,15 ships,First World War surplus,Angelic,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=atl,The High Council,$3550 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=atl,31849 km 2,http://blocgame.com/stats.php?id=60401,,,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ind,The High Council,$3548 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,25698 km 2,http://blocgame.com/stats.php?id=58355,,,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 41 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$3506 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,11105 km 2,http://blocgame.com/stats.php?id=40351,,,
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,77k active personnel,5 ships,Second World War surplus,Nice,3 factories,Elite,last online 63 hours ago,rankings.php?subregion=mex,International Union,$3494 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,32512 km 2,http://blocgame.com/stats.php?id=60002,,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,41k active personnel,0 ships,Korean War surplus,Angelic,1 factory,Undisciplined Rabble,last online 13 hours ago,rankings.php?subregion=eaf,BAMF,$3485 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,14441 km 2,http://blocgame.com/stats.php?id=58567,,81 Mbbl,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,75k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 152 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$3451 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27742 km 2,http://blocgame.com/stats.php?id=56663,,,
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,212k active personnel,10 ships,First World War surplus,Angelic,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,O.P.E.N.,$3379 million,alliancestats.php?allianceid=1935,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,37115 km 2,http://blocgame.com/stats.php?id=60261,,,
amurika,JohnFitzgeraldsFirstSon,http://blocgame.com/alliancestats.php?allianceid=1810,111k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 82 hours ago,rankings.php?subregion=car,EUN,$3375 million,alliancestats.php?allianceid=1810,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,19677 km 2,http://blocgame.com/stats.php?id=58986,,,
Shatmapants,Penguin,,41k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,,$3371 million,,Caribbean,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=car,20341 km 2,http://blocgame.com/stats.php?id=58425,,,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,18 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 39 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$3369 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,,,
Neegus,Dildoge,http://blocgame.com/alliancestats.php?allianceid=1382,51k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 110 hours ago,rankings.php?subregion=congo,Non-Aligned Movement,$3355 million,alliancestats.php?allianceid=1382,Congo,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=congo,19939 km 2,http://blocgame.com/stats.php?id=59491,,,
Umpauna,Sarsy Parsy,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,7 ships,Almost Modern,Gandhi-like,3 factories,Elite,last online 36 hours ago,rankings.php?subregion=mes,The High Council,$3331 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,19394 km 2,http://blocgame.com/stats.php?id=56092,,13955 Mbbl,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,83k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=car,The High Council,$3324 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,
Klub,Man of the Moon,http://blocgame.com/alliancestats.php?allianceid=1599,190k active personnel,9 ships,Advanced,Gandhi-like,8 factories,Good,last online 6 hours ago,rankings.php?subregion=gui,Wreckage brothers,$3318 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,50796 km 2,http://blocgame.com/stats.php?id=52854,1 Tons,,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,320k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$3314 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,60742 km 2,http://blocgame.com/stats.php?id=44789,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 18 hours ago,rankings.php?subregion=pac,BAMF,$3297 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,10161 km 2,http://blocgame.com/stats.php?id=59935,,31 Mbbl,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 107 hours ago,rankings.php?subregion=atl,The High Council,$3287 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,,,
SS-Amazonien,Mengele-chan,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 122 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3255 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,30051 km 2,http://blocgame.com/stats.php?id=49589,,199 Mbbl,
