country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,Good,3 factories,Good,last online 34 hours ago,rankings.php?subregion=pac,Asian Alliance,$1757 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,39727 km 2,http://blocgame.com/stats.php?id=61115,,370 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 105 hours ago,rankings.php?subregion=ara,,$1785 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Inter/pol/,$1739 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 62 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1764 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,,50 Mbbl,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Nice,2 factories,Standard,last online 103 hours ago,rankings.php?subregion=pac,ASEANG,$1748 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,289 Mbbl,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 80 hours ago,rankings.php?subregion=ind,ASEANG,$1692 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 92 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,,
qwertyuiop,rumsods mom,,28k active personnel,0 ships,First World War surplus,Good,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ara,,$1686 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,2 ships,First World War surplus,Angelic,2 factories,Good,last online 10 hours ago,rankings.php?subregion=ind,ASEANG,$1720 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16580 km 2,http://blocgame.com/stats.php?id=60473,,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,46k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1699 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,257 Mbbl,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,86k active personnel,4 ships,Korean War surplus,Good,3 factories,Standard,last online 2 hours ago,rankings.php?subregion=mes,SPQR,$1680 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,33503 km 2,http://blocgame.com/stats.php?id=59854,,5850 Mbbl,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1683 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,657 Mbbl,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 99 hours ago,rankings.php?subregion=car,The High Council,$1686 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 95 hours ago,rankings.php?subregion=ara,The High Council,$1595 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=pac,ASEANG,$1675 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$1668 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60813,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 131 hours ago,rankings.php?subregion=sea,,$1667 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,26 Mbbl,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1640 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,,559 Mbbl,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,rankings.php?subregion=mex,Brotherhood of Nod,$1641 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$1627 million,,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,6222 Mbbl,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$1634 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 46 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1572 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,21k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,rankings.php?subregion=sea,Asian Alliance,$1617 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,,325 Mbbl,
killthetraitor,Kill,,4k active personnel,0 ships,First World War surplus,Good,1 factory,Undisciplined Rabble,last online 68 hours ago,rankings.php?subregion=ara,,$1551 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,1065 Mbbl,
Johore,Izuddin,,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 50 hours ago,rankings.php?subregion=sea,,$1596 million,,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,13210 km 2,http://blocgame.com/stats.php?id=60455,,46 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,43k active personnel,6 ships,Finest of the 19th century,Gandhi-like,2 factories,Elite,last online 49 hours ago,rankings.php?subregion=pac,Asian Alliance,$1583 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,23777 km 2,http://blocgame.com/stats.php?id=60284,,190 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,The Eastern Sea,$1538 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,489k active personnel,11 ships,Almost Modern,Gandhi-like,9 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,ASEANG,$1468 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,51858 km 2,http://blocgame.com/stats.php?id=60787,6 Tons,,10%
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 102 hours ago,rankings.php?subregion=ind,ASEANG,$1545 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=61048,,,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,4 ships,Second World War surplus,Good,3 factories,Good,last online 7 hours ago,rankings.php?subregion=ind,The High Council,$1532 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,,
Heraclea,Dionysus,,4k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=mes,,$1480 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,,1360 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=waf,United Alliance,$1506 million,alliancestats.php?allianceid=1857,West Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 23 hours ago,rankings.php?subregion=per,The High Council,$1516 million,alliancestats.php?allianceid=1595,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,,5578 Mbbl,
lobai,tokarab91,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 30 hours ago,rankings.php?subregion=ind,ASEANG,$1522 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60481,,324 Mbbl,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,ASEANG,$1520 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=60745,,,
MalayaRaya,Kitul,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,ASEANG,$1492 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,12860 km 2,http://blocgame.com/stats.php?id=60388,,,
Alohaha,Jakeirt,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 100 hours ago,rankings.php?subregion=congo,,$1497 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,11231 km 2,http://blocgame.com/stats.php?id=57669,,,
Freidonia,David Tibet,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 70 hours ago,rankings.php?subregion=eaf,The Eastern Sea,$1484 million,alliancestats.php?allianceid=1952,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,128 Mbbl,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,66k active personnel,6 ships,First World War surplus,Good,4 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1443 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,39526 km 2,http://blocgame.com/stats.php?id=60451,,,
jembala,jembala,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,BAMF,$1438 million,alliancestats.php?allianceid=1393,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,32838 km 2,http://blocgame.com/stats.php?id=61056,,107 Mbbl,
Lahanation,Sahanation,,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,rankings.php?subregion=ind,,$1456 million,,East Indies,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,13209 km 2,http://blocgame.com/stats.php?id=60391,,88 Mbbl,
Nurnia,Sen. James Lonsdale,,58k active personnel,0 ships,First World War surplus,Questionable,None,Standard,online now,rankings.php?subregion=pac,,$1454 million,,Pacific Rim,Depleted,Small,http://blocgame.com/rankings.php?subregion=pac,9596 km 2,http://blocgame.com/stats.php?id=59956,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,Good,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=ara,The High Council,$1411 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,6600 Mbbl,
Zone21-Malaya,PG PG PG PG PG,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1433 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20900 km 2,http://blocgame.com/stats.php?id=60973,,,
Iiraaq,Saaddam Husseiny,,45k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 9 hours ago,rankings.php?subregion=mes,,$1424 million,,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,20014 km 2,http://blocgame.com/stats.php?id=59478,,3793 Mbbl,
