country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,54k active personnel,9 ships,Vietnam War surplus,3 factories,Standard,last online 406 hours ago,rankings.php?subregion=mes,Inter/pol/,$5163 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,,Normal,7 Hundred Tons per month,4 Mbbl per month
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,448k active personnel,51 ships,Advanced,20 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$4939 million,alliancestats.php?allianceid=1382,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123721 km 2,http://blocgame.com/stats.php?id=54376,,,,Gandhi-like,150 Hundred Tons per month,50 Mbbl per month
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,0 ships,Second World War surplus,5 factories,Poor,last online 154 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5287 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,,Gandhi-like,9 Hundred Tons per month,17 Mbbl per month
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,34k active personnel,7 ships,Vietnam War surplus,6 factories,Elite,last online 21 hours ago,rankings.php?subregion=mes,Inter/pol/,$7054 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,34706 km 2,http://blocgame.com/stats.php?id=59670,7547 Mbbl,,,Nice,18 Hundred Tons per month,49 Mbbl per month
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,387k active personnel,25 ships,Persian Gulf War surplus,15 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$4297 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,66334 km 2,http://blocgame.com/stats.php?id=44789,,,,Gandhi-like,35 Hundred Tons per month,90 Mbbl per month
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,4k active personnel,1 ships,Vietnam War surplus,3 factories,Good,last online 311 hours ago,rankings.php?subregion=pac,The Eastern Sea,$3452 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,17241 km 2,http://blocgame.com/stats.php?id=59945,,,,Normal,31 Hundred Tons per month,18 Mbbl per month
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,7 ships,Korean War surplus,5 factories,Elite,last online 20 hours ago,rankings.php?subregion=pac,The High Council,$6527 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,,Gandhi-like,34 Hundred Tons per month,20 Mbbl per month
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,185k active personnel,12 ships,Persian Gulf War surplus,7 factories,Elite,last online 16 hours ago,rankings.php?subregion=chi,Inter/pol/,$5863 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,,Gandhi-like,25 Hundred Tons per month,20 Mbbl per month
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,2 ships,Korean War surplus,3 factories,Elite,last online 511 hours ago,rankings.php?subregion=atl,Wreckage brothers,$4201 million,alliancestats.php?allianceid=1599,Atlas,,Large,http://blocgame.com/rankings.php?subregion=atl,11663 km 2,http://blocgame.com/stats.php?id=59055,,,,Gandhi-like,17 Hundred Tons per month,17 Mbbl per month
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,303k active personnel,29 ships,Almost Modern,10 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=ama,The High Council,$4697 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,,Angelic,64 Hundred Tons per month,16 Mbbl per month
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,487k active personnel,51 ships,Persian Gulf War surplus,16 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$5428 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,93461 km 2,http://blocgame.com/stats.php?id=58158,,1 Tons,,Gandhi-like,48 Hundred Tons per month,101 Mbbl per month
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,17 ships,Almost Modern,8 factories,Elite,last online 11 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5709 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41101 km 2,http://blocgame.com/stats.php?id=58260,479 Mbbl,,,Gandhi-like,10 Hundred Tons per month,82 Mbbl per month
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,133k active personnel,3 ships,Korean War surplus,5 factories,Good,last online 66 hours ago,rankings.php?subregion=mes,The High Council,$6485 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35579 km 2,http://blocgame.com/stats.php?id=60019,,,5%,Gandhi-like,11 Hundred Tons per month,42 Mbbl per month
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,0k active personnel,1 ships,Korean War surplus,4 factories,Elite,online now,rankings.php?subregion=ind,Aseang MMP,$4287 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21459 km 2,http://blocgame.com/stats.php?id=60473,,,,Normal,20 Hundred Tons per month,15 Mbbl per month
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,6 ships,Korean War surplus,5 factories,Good,last online 13 hours ago,rankings.php?subregion=atl,Inter/pol/,$4038 million,alliancestats.php?allianceid=1644,Atlas,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=atl,27184 km 2,http://blocgame.com/stats.php?id=60261,7146 Mbbl,,,Normal,19 Hundred Tons per month,43 Mbbl per month
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Korean War surplus,2 factories,Good,last online 68 hours ago,rankings.php?subregion=ama,The High Council,$6068 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%,Gandhi-like,20 Hundred Tons per month,14 Mbbl per month
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,80k active personnel,8 ships,Second World War surplus,5 factories,Good,last online 214 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$6746 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,44132 km 2,http://blocgame.com/stats.php?id=60920,,,5%,Gandhi-like,23 Hundred Tons per month,21 Mbbl per month
Chickenbake,Chickenbake_2.0,http://blocgame.com/alliancestats.php?allianceid=1580,65k active personnel,8 ships,Second World War surplus,3 factories,Elite,last online 374 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5236 million,alliancestats.php?allianceid=1580,Indochina,,Large,http://blocgame.com/rankings.php?subregion=sea,34052 km 2,http://blocgame.com/stats.php?id=60085,,,,Gandhi-like,17 Hundred Tons per month,17 Mbbl per month
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,5 ships,Vietnam War surplus,5 factories,Good,last online 80 hours ago,rankings.php?subregion=sub,BAMF,$6196 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,138 Mbbl,,,Gandhi-like,17 Hundred Tons per month,14 Mbbl per month
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,7k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 497 hours ago,rankings.php?subregion=car,The Federal Colonies,$4693 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,274 Mbbl,,,Questionable,10 Hundred Tons per month,6 Mbbl per month
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,58k active personnel,9 ships,Korean War surplus,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=eaf,The High Council,$6230 million,alliancestats.php?allianceid=1595,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,26648 km 2,http://blocgame.com/stats.php?id=60194,185 Mbbl,,,Gandhi-like,25 Hundred Tons per month,28 Mbbl per month
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,329k active personnel,67 ships,Advanced,16 factories,Elite,online now,rankings.php?subregion=egy,Wreckage brothers,$4286 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,,,Gandhi-like,30 Hundred Tons per month,103 Mbbl per month
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,8k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,UIN,$3226 million,alliancestats.php?allianceid=1906,Southern Africa,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=saf,32569 km 2,http://blocgame.com/stats.php?id=40302,,,,Nice,44 Hundred Tons per month,35 Mbbl per month
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,65k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=ama,The High Council,$4209 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ama,20735 km 2,http://blocgame.com/stats.php?id=59527,,,,Gandhi-like,24 Hundred Tons per month,24 Mbbl per month
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,38k active personnel,8 ships,First World War surplus,3 factories,Standard,last online 503 hours ago,rankings.php?subregion=car,The Sons of Liberty,$4538 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,20633 km 2,http://blocgame.com/stats.php?id=59966,,,,Gandhi-like,18 Hundred Tons per month,10 Mbbl per month
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,69k active personnel,2 ships,Second World War surplus,3 factories,Standard,last online 21 hours ago,rankings.php?subregion=saf,The High Council,$5608 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,,,,Gandhi-like,5 Hundred Tons per month,5 Mbbl per month
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,281k active personnel,51 ships,Persian Gulf War surplus,16 factories,Good,last online 3 hours ago,rankings.php?subregion=congo,BAMF,$4195 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,788 Mbbl,,,Gandhi-like,200 Hundred Tons per month,1 Mbbl per month
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,141k active personnel,20 ships,Korean War surplus,6 factories,Elite,last online 23 hours ago,rankings.php?subregion=atl,The High Council,$4724 million,alliancestats.php?allianceid=1595,Atlas,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,32148 km 2,http://blocgame.com/stats.php?id=60401,,,,Normal,34 Hundred Tons per month,38 Mbbl per month
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,11 ships,Korean War surplus,3 factories,Elite,last online 142 hours ago,rankings.php?subregion=car,The High Council,$5461 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,,Gandhi-like,13 Hundred Tons per month,7 Mbbl per month
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,98k active personnel,13 ships,Almost Modern,4 factories,Standard,last online 159 hours ago,rankings.php?subregion=ind,The High Council,$3899 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44147 km 2,http://blocgame.com/stats.php?id=59424,,,,Gandhi-like,10 Hundred Tons per month,4 Mbbl per month
Romiia,The Great Tiberius III,http://blocgame.com/alliancestats.php?allianceid=1393,79k active personnel,6 ships,Korean War surplus,4 factories,Elite,last online 23 hours ago,rankings.php?subregion=sub,BAMF,$5439 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,31075 km 2,http://blocgame.com/stats.php?id=60242,98 Mbbl,,,Gandhi-like,21 Hundred Tons per month,14 Mbbl per month
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,364k active personnel,27 ships,Advanced,8 factories,Poor,online now,rankings.php?subregion=ara,Brotherhood of Zion,$1311 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,101570 km 2,http://blocgame.com/stats.php?id=46519,7470 Mbbl,,,Gandhi-like,10 Hundred Tons per month,30 Mbbl per month
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,6k active personnel,-1 ships,Vietnam War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=sub,The Triad,$3574 million,alliancestats.php?allianceid=1875,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,2939 km 2,http://blocgame.com/stats.php?id=5261,,,,Gandhi-like,3 Hundred Tons per month,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,129k active personnel,12 ships,Korean War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$7597 million,alliancestats.php?allianceid=1580,Amazonia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ama,42516 km 2,http://blocgame.com/stats.php?id=60835,,,,Gandhi-like,24 Hundred Tons per month,19 Mbbl per month
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,74k active personnel,8 ships,Korean War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$5941 million,alliancestats.php?allianceid=1568,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,264 Mbbl,,,Gandhi-like,55 Hundred Tons per month,25 Mbbl per month
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1644,182k active personnel,29 ships,Persian Gulf War surplus,7 factories,Good,last online 11 hours ago,rankings.php?subregion=chi,Inter/pol/,$4139 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,,Gandhi-like,10 Hundred Tons per month,7 Mbbl per month
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,178k active personnel,2 ships,Advanced,5 factories,Standard,last online 101 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$2984 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,69738 km 2,http://blocgame.com/stats.php?id=52087,,,,Normal,45 Hundred Tons per month,11 Mbbl per month
Holy Mountain,Archbishop de Lusignan,http://blocgame.com/alliancestats.php?allianceid=1933,7k active personnel,1 ships,Korean War surplus,2 factories,Good,last online 117 hours ago,rankings.php?subregion=mes,democracy,$2941 million,alliancestats.php?allianceid=1933,Mesopotamia,,Mediocre,http://blocgame.com/rankings.php?subregion=mes,4546 km 2,http://blocgame.com/stats.php?id=58666,,,,Normal,5 Hundred Tons per month,5 Mbbl per month
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,164k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$4879 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,,Gandhi-like,12 Hundred Tons per month,19 Mbbl per month
