country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Vilnius,Tadeusz Zeligowski,http://blocgame.com/alliancestats.php?allianceid=1966,15k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 4 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$315 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61571,129 Mbbl,
Merchandise,HappyMerchant,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 17 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61572,,
Kondominium,AdamKarolczak,http://blocgame.com/alliancestats.php?allianceid=1966,19k active personnel,0 ships,First World War surplus,Good,None,Elite,online now,rankings.php?subregion=ara,Lithuanian Coalition,$316 million,alliancestats.php?allianceid=1966,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61576,,
Cirelc,Tulutula,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 26 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61577,,
Galinthias,jericho_rafm,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 27 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61580,,
Baxton,BigSmoke,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 2 hours ago,rankings.php?subregion=pac,,$314 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,19700 km 2,http://blocgame.com/stats.php?id=61582,,
Drelinka,Catheline lebran,,24k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 1 hours ago,rankings.php?subregion=per,,$295 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61556,,
Sial,akish,,20k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 3 hours ago,rankings.php?subregion=ara,,$312 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61568,,
Mosdovia,JulioLopez,,12k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 29 hours ago,rankings.php?subregion=atl,,$309 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=61578,,
Korriban,vronox,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 28 hours ago,rankings.php?subregion=pac,,$311 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61579,,
Eulica,TrumpDidNothingWrong,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,rankings.php?subregion=ama,,$296 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61456,,
Circamea,Icalba,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 32 hours ago,rankings.php?subregion=con,,$309 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=61573,263 Mbbl,
Twerkanasia,J_Daddy2.0,http://blocgame.com/alliancestats.php?allianceid=1961,6k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 121 hours ago,rankings.php?subregion=pac,Team?,$301 million,alliancestats.php?allianceid=1961,Pacific Rim,Untapped,Small,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=58182,583 Mbbl,
Bluegene/Q,ChevalierCavac,,41k active personnel,0 ships,First World War surplus,Good,1 factory,Poor,last online 2 hours ago,rankings.php?subregion=ara,,$359 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,22916 km 2,http://blocgame.com/stats.php?id=61506,3850 Mbbl,
Songjai,Hir23wiohkl,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 175 hours ago,rankings.php?subregion=sea,,$303 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61399,,
Mandalore,John Bradshaw,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 134 hours ago,rankings.php?subregion=car,,$293 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61455,,
Newhurd,bnoah2000,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 89 hours ago,rankings.php?subregion=mex,,$304 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61502,,
Korena,Joseph Hill II,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61547,73 Mbbl,
anonimas,Tadzik �eligowski,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61583,,
Mobique,Ebrya,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 22 hours ago,rankings.php?subregion=chi,,$308 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61587,,
Micheleda,Timmer,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 22 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61588,,
S�l,BabaWanga,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 4 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$308 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61589,304 Mbbl,
Joskia,Estefy_,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61591,,
Sanepid,Claude Fromage,http://blocgame.com/alliancestats.php?allianceid=1966,30k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,online now,rankings.php?subregion=saf,Lithuanian Coalition,$311 million,alliancestats.php?allianceid=1966,Southern Africa,Plentiful,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61592,318 Mbbl,
uw0tm9,fucknugget42069,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 1 hours ago,rankings.php?subregion=ama,,$305 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,19400 km 2,http://blocgame.com/stats.php?id=61594,,
Pudzians,XDDDDDDXDDD,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=saf,Lithuanian Coalition,$313 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61595,,
Titiwangsa,Orga,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$307 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61596,,
Starkweather,Starkweather,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61597,313 Mbbl,
Erickt,Joshua Adam Putin,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61598,,
Kolumbiya,Burn,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 15 hours ago,rankings.php?subregion=gra,,$308 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61599,,
Angelico,Kayzukie,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Undisciplined Rabble,last online 115 hours ago,rankings.php?subregion=car,,$314 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,16555 km 2,http://blocgame.com/stats.php?id=41495,,
tophill,Kurooki,,8k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Good,last online 14 hours ago,rankings.php?subregion=ind,,$303 million,,East Indies,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ind,15117 km 2,http://blocgame.com/stats.php?id=61261,41 Mbbl,
Together,Zandberg,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=saf,Lithuanian Coalition,$305 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61586,77 Mbbl,
Milltopia,JakeMiller,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 145 hours ago,rankings.php?subregion=per,,$299 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61411,,
The Great Oreo,Lord Oreo,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 164 hours ago,rankings.php?subregion=congo,,$299 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61413,,
Mastka,Srogi Grzyb,http://blocgame.com/alliancestats.php?allianceid=1967,33k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 5 hours ago,rankings.php?subregion=ara,Grzybiarze,$303 million,alliancestats.php?allianceid=1967,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61575,,
Alasjir,Commander Kidd,http://blocgame.com/alliancestats.php?allianceid=1959,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 128 hours ago,rankings.php?subregion=per,United Republics,$314 million,alliancestats.php?allianceid=1959,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,16335 km 2,http://blocgame.com/stats.php?id=61451,2838 Mbbl,
SLU,Peja,http://blocgame.com/alliancestats.php?allianceid=1966,18k active personnel,0 ships,First World War surplus,Questionable,None,Good,online now,rankings.php?subregion=saf,Lithuanian Coalition,$303 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61590,479 Mbbl,
natangape,tina,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 4 hours ago,rankings.php?subregion=ind,,$306 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61600,,
Kurahenia,Pyta,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403077 hours ago,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61601,,
FastWilno,SzybkieWilno,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 11 hours ago,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61602,,
Iloominaty,phyconclone,,17k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 85 hours ago,rankings.php?subregion=chi,,$290 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61505,847 Mbbl,
sightline,final6,,5k active personnel,0 ships,First World War surplus,Isolated,None,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=gui,,$296 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,16667 km 2,http://blocgame.com/stats.php?id=61081,,
Atoms,Totakun,,8k active personnel,0 ships,First World War surplus,Good,None,Good,last online 118 hours ago,rankings.php?subregion=chi,,$291 million,,China,Untapped,Small,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=59898,,
umalien,lukas9834,,4k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=ara,,$291 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,10830 km 2,http://blocgame.com/stats.php?id=60011,628 Mbbl,
Austin Bradford,bradford,,39k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 43 hours ago,rankings.php?subregion=mex,,$290 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61553,,
rezaderaz3,rezaderaz3,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 173 hours ago,rankings.php?subregion=per,,$290 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61405,,
Meadowdale,Vany,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 144 hours ago,rankings.php?subregion=ama,,$280 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61443,,
Eureka,Matt Wheeler,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 181 hours ago,rankings.php?subregion=ind,,$292 million,,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61353,,
the Irecap,Tipp,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 135 hours ago,rankings.php?subregion=sub,,$291 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61454,,
Yabish,YaBish,,4k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 118 hours ago,rankings.php?subregion=pac,,$291 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=61476,,
Karachan,MikhailBialkov,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,rankings.php?subregion=chi,,$296 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61585,,
Varminicie,Honoram1267,,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 71 hours ago,rankings.php?subregion=sea,,$314 million,,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,19602 km 2,http://blocgame.com/stats.php?id=61238,,
the Superiority,The Man,,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 58 hours ago,rankings.php?subregion=chi,,$277 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61486,,
jelow,maker111,,8k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 49 hours ago,rankings.php?subregion=atl,,$240 million,,Atlas,,None,,http://blocgame.com/rankings.php?subregion=atl,13195 km 2,http://blocgame.com/stats.php?id=61073,,
