country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,oil_prod,gdp,alliance/_source,oil_reserves,region/_text,manpower,airforce,region,territory,pageUrl,uranium
Azoria,Emperor Azor,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 126 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59005,
Basilica,Queen Cynthia,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 25 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=59008,
Fastistan 2.0,St. Sanic,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 51 hours ago,rankings.php?subregion=gui,,2 Hundred Tons per month,,$320 million,,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=59029,
penis dick,King Penis,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 67 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59087,
Mazdoora,GireeshS,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 42 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59093,
BerkeVille,VintageTanker,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 9 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,,$320 million,,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19700 km 2,http://blocgame.com/stats.php?id=59187,
malthias,mikkoku,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 161 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$320 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59201,
Bango,MrTangoMango,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 13 hours ago,rankings.php?subregion=saf,,6 Hundred Tons per month,1 Mbbl per month,$320 million,,140 Mbbl; 1 Mbbl,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=59337,
WARZZZZ,WARZTAN,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 10 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,,$320 million,,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59390,
Dutch Indies,Tony Lovink,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 130 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59424,
qwertyuiop,rumsods mom,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=ara,The High Council,2 Hundred Tons per month,,$320 million,alliancestats.php?allianceid=2039,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20398 km 2,http://blocgame.com/stats.php?id=59451,
Minmatarr,PapaSanJianSun,,14k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 65 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$320 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=59483,
Menelik,Menelik,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 128 hours ago,rankings.php?subregion=eaf,,2 Hundred Tons per month,,$320 million,,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=59508,
New Pork Land,Porky Mitch,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 130 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59525,
\\\'Murica,Blob26,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 110 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,,$320 million,,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59539,
Dewia,likeakarp,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 88 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$320 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59562,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=2039,22k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 28 hours ago,rankings.php?subregion=saf,The High Council,5 Hundred Tons per month,,$320 million,alliancestats.php?allianceid=2039,,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=59576,
Aroucia,Pleeb,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 19 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,,$320 million,,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59585,
Del,arnoldNYAAAA,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 84 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$320 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59586,
Swaziland,Margetty,,10k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 39 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,,$320 million,,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19800 km 2,http://blocgame.com/stats.php?id=59656,
VinyRuler,VinyTanker,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 9 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,,$320 million,,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59709,
Cenation,Sir Camelot,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 43 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$320 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59789,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=2064,24k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 8 hours ago,rankings.php?subregion=per,SPQR,3 Hundred Tons per month,2 Mbbl per month,$320 million,alliancestats.php?allianceid=2064,3429 Mbbl,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59804,
Amazona,KarloSpa,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 162 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,,$320 million,,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59861,
Jarhead,Jarhead99,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,1 Mbbl per month,$320 million,,493 Mbbl; 1 Mbbl,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59874,
Struckmania,War Criminal,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 60 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$320 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60019,
bagelbeater,Destroyer1200,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$320 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60136,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 5 hours ago,rankings.php?subregion=per,Brotherhood of Zion,4 Hundred Tons per month,2 Mbbl per month,$320 million,alliancestats.php?allianceid=2048,1825 Mbbl; 2 Mbbl,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=60147,
FSOMA,Fascist Toonder,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 115 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,,$320 million,,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=60165,
Novoslavija,Rade Latinovic,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$320 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60204,
Nueva Asia,Franco C. Manrique,,4k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 51 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$320 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=60216,
Sana,twiceleader,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 114 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60262,
ZESI,alessandroro,http://blocgame.com/alliancestats.php?allianceid=2045,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 19 hours ago,rankings.php?subregion=eaf,The Order,2 Hundred Tons per month,,$320 million,alliancestats.php?allianceid=2045,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60288,
Free Warriors,Milan Vond�ich,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 66 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,,$320 million,,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=60293,
Loki Land,Resurrect Dead,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 60 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$320 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60300,
Bubbistan,Tiny Bubbles,,13k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 60 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$320 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19800 km 2,http://blocgame.com/stats.php?id=60301,
Hephaestus,Saints,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 60 hours ago,rankings.php?subregion=gui,,2 Hundred Tons per month,,$320 million,,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60310,
Italian Lybia,Federico Dionisi,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$320 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60316,
����(Minzou),Cairo,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 52 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$320 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60367,
Lahanation,Sahanation,http://blocgame.com/alliancestats.php?allianceid=2044,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,1 Mbbl per month,$320 million,alliancestats.php?allianceid=2044,197 Mbbl; 1 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60391,
ToGlory,Bagelbeater,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 124 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$320 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60404,
Holy Marcus,Ilwoo Jung,,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 37 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=60418,
guohai,matian,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 139 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$320 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60428,
Kasturi Raya,Raja Melaka,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 88 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60440,
lobai,tokarab91,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 17 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60481,
Anak Abah,kakamin95,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 14 hours ago,rankings.php?subregion=ind,Brotherhood of Zion,2 Hundred Tons per month,,$320 million,alliancestats.php?allianceid=2048,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60483,
Kedah Tua,Farhan Aizuddin,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 118 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60526,
Sitora,Tycoon,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 147 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60534,
Gombak,ArericH,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=pac,Aseang MMP,3 Hundred Tons per month,1 Mbbl per month,$320 million,alliancestats.php?allianceid=2044,149 Mbbl; 1 Mbbl,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60568,
kaptencheras,kaptencheras,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 55 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$320 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60571,
